ID,Nome,Artista,Letra
5915,"Tu, Somente Tu",Anísio Silva,"Tu, somente tu
Seguirás meus passos
Tu, somente tu
Estarás junto a mim
Tu, somente tu
Entre meus braços
Tu, somente tu
Até o fim
Tu, somente tu
Viverás comigo
Tu que és um sonho
Que eu não vivi
Quem me dera
Viver a vida
Sempre contigo
Quem me dera
Estar agora
Perto de ti
Por te querer
Como te quero
Já chorei tanto
Nunca pensei
Em minha vida
Querer-te assim
Nunca pensei um só momento
Derramar meu pranto
A Deus eu peço
Que este sonho
Não tenha fim"
5916,Recado,Gonzaguinha,"Se me der um beijo eu gosto
Se me der um tapa eu brigo
Se me der um grito não calo
Se mandar calar mais eu falo
Mas se me der a mão
Claro, aperto
Se for franco
Direto e aberto
Tô contigo amigo e não abro
Vamos ver o diabo de perto
Mas preste bem atenção, seu moço
Não engulo a fruta e o caroço
Minha vida é tutano, é osso
Liberdade virou prisão
Se é amor deu e recebeu
Se é suor só o meu e o teu
Verbo eu, pra mim já morreu
Quem mandava em mim nem nasceu
É viver e aprender
Vá viver e entender, malandro
Vai compreender
Vá tratar de viver
Viver e aprender
Vá viver e entender, malandro
Vai compreender
Vá tratar de viver
E se tentar me tolher é igual
Ao fulano de tal que taí
Se é pra ir vamos juntos
Se não é já não tô nem aqui"
5918,Por Uma Noite Ainda,Orlando Dias,"Tu me dissestes
Que te esperasse
Que em breve tu virias
E tu voltarias para o meu amor
Por quanto tempo
Eu já nem sei
Alegre te esperei
Guardando pra teus lábios
Todo meu calor
Como não vinhas
Me entristecia
Quanto mais te esperava
Quanto mais eu sentia
Que te perdia
A ilusão é tão linda
Que mesmo a mim me enganando
Eu te esperei, eu te esperei
Por uma noite ainda
Eu te esperei então
Mais uma noite em vão
Trazendo em meu rosto
O amargo desgosto
Da desilusão!"
5923,Come Prima,Tony Dallara,"Come prima
Più di prima t'amerò
Per la vita
La mia vita ti darò
Sembra un sogno
Rivederti, accarezzarti
Le tue mani tra le mani
Stringere ancor
Il mio mondo
Tutto il mondo sei per me
E a nessuna voglio bene
Come a te
Ogni giorno, ogni istante
Dolcemente ti dirò
Come prima
Più di prima t'amerò
Sembra un sogno
Rivederti, accarezzarti
Le tue mani tra le mani
Stringere ancor
Il mio mondo
Tutto il mondo sei per me
E a nessuna
Voglio bene come a te
Ogni giorno, ogni istante
Dolcemente ti dirò
Come prima
Più di prima t'amerò
T'amerò!"
5926,Roseli,Murilo e Romery,"Menina
Sua cartinha que contente recebi
Abrandou meu coração
Da saudade que eu senti
Ao me ver desesperado
Até por Deus eu pedi
Pra você me escrever
Nem que fosse pra dizer
Que não queres mais me ver
E não gosta mais de mim
Não esqueço meu amor
Mais um dia festejado
Quando o carteiro chegou
Pra cumprir o seu mandado
E sorrindo ele entregou-me
Um envelope fechado
Quando eu li o remetente
Até a noção perdi
Depois que vi assinado
O seu nome Roseli
Roseli, minha resposta
Vai agora em minha frente
Pra acalmar seu coração
Um beijinho simplesmente
Os abraços vou levar
Pra você pessoalmente
Quero trazê-la comigo
Não importa como for
Quero que Deus abençoe
Para sempre o nosso amor"
5931,Personality,Johnny Mercer,"When Madam Pompadour was on a ballroom floor
Said all the gentlemen obviously
The madam has the cutest personality
And think of all the books about Du Barry's looks
What was it made her the toast of Paris?
She had a well-developed personality
What did Romeo see in Juliet?
Or Pierrot in Pierrette? Or Jupiter in Juno?
You know
And when Salome danced
And had the boys entranced, no doubt
It must have been easy to see
That she knew how to use her personality
A girl can learn to spell and take dictation well
And never sit on the boss's settee
Unless she's got a perfect personality
A girl can get somewhere in spite of stringy hair
Or even just a bit bowed at the knees
If she can show a faultless personality
Why are certain girls offered certain things
Like sable coats and wedding rings?
By men who wear their spats right?
That's right!
So don'tcha say: I'm smart and have the kindest heart
Or: What a wonderful sister I'd be
Just tell me, how you like my personality!
Baby, you've got the cutest personality"
5934,Fim da Estrada,Milionário e José Rico,"Estou parando com essa minha correria
Se vale a pena, eu confesso que nem sei
Pois o cansaço me aportou
No meio da estrada
E muito triste, aborrecido, eu chorei
De um coisa, todos podem ter certeza
Tudo que faço com meu canto, é por amor
E a mensagem que transmite minha voz
Foi um presente
Que ganhei do meu Senhor
Durante anos eu corri por esta estrada
E está livre, para quem quiser seguir
Se tem amor, eu recomendo, siga em frente
Que a recompensa, você pode conseguir
Estou parando com essa minha correria
Se vale a pena, eu confesso que nem sei
Pois o cansaço me apertou
No meio da estrada
E muito triste, aborrecido, eu chorei
De um coisa, todos podem ter certeza
Tudo que faço com meu canto, é por amor
E a mensagem que transmite minha voz
Foi um presente
Que ganhei do meu Senhor
Durante anos, eu corri por esta estrada
E está livre, para quem quiser seguir
Se tem amor, eu recomendo, siga em frente
Que a recompensa você pode conseguir"
5936,Meu Coração Canta (My Heart Sings),Carlos Gonzaga,"Quando começo a recordar
Esse teu modo de sorrir
O céu que existe em teu olhar
Onde as estrelas vão dormir
Nossos encontros sem adeus
Um mundo lindo e sem igual
Que existe só nos braços teus
Meu coração põe-se a cantar
Meu coração põe-se a cantar
Quando começo a recordar
Aquele beijo que roubei
Sugando o mel dos lábios teus
Esse teu modo de colar
O rosto ao meu quando vá dançar
Sinto que em mim conta o calor
Sinto que em mim, ohh meu amor
Esse teu modo de sorrir
O céu que existe em teu olhar
Onde as estrelas vão dormir
Nossos encontros sem adeus
Um mundo lindo e sem igual
Que existe só nos braços teus
Quando começo a recordar
Meu coração põe-se a cantar."
5940,Come Prima,Tony Dallara,"Come prima
Più di prima t'amerò
Per la vita
La mia vita ti darò
Sembra un sogno
Rivederti, accarezzarti
Le tue mani tra le mani
Stringere ancor
Il mio mondo
Tutto il mondo sei per me
E a nessuna voglio bene
Come a te
Ogni giorno, ogni istante
Dolcemente ti dirò
Come prima
Più di prima t'amerò
Sembra un sogno
Rivederti, accarezzarti
Le tue mani tra le mani
Stringere ancor
Il mio mondo
Tutto il mondo sei per me
E a nessuna
Voglio bene come a te
Ogni giorno, ogni istante
Dolcemente ti dirò
Come prima
Più di prima t'amerò
T'amerò!"
5943,Personality,Johnny Mercer,"When Madam Pompadour was on a ballroom floor
Said all the gentlemen obviously
The madam has the cutest personality
And think of all the books about Du Barry's looks
What was it made her the toast of Paris?
She had a well-developed personality
What did Romeo see in Juliet?
Or Pierrot in Pierrette? Or Jupiter in Juno?
You know
And when Salome danced
And had the boys entranced, no doubt
It must have been easy to see
That she knew how to use her personality
A girl can learn to spell and take dictation well
And never sit on the boss's settee
Unless she's got a perfect personality
A girl can get somewhere in spite of stringy hair
Or even just a bit bowed at the knees
If she can show a faultless personality
Why are certain girls offered certain things
Like sable coats and wedding rings?
By men who wear their spats right?
That's right!
So don'tcha say: I'm smart and have the kindest heart
Or: What a wonderful sister I'd be
Just tell me, how you like my personality!
Baby, you've got the cutest personality"
5948,Revolta,Adelino Moreira,"Hoje tão longe dos teus lábios sedutores
Sem o carinho dos teus beijos, meu amor
Não tenho horas de sossêgo em minha vida
Sou mais um barco que não tem navegador
Vivo perdido no passado dos teus beijos
Sinto o fantasma dos teus lábios junto aos meus
Beijo outras bocas pra fugir da tua boca
E sinto o gosto do sabor dos beijos teus
O desespero me tirou a consciência
E no delírio que me envolve esta paixão
Eu vou tramando no meu cérebro-nervoso
Uma maneira de magoar teu coração
É meu consolo acreditar que estás sofrendo
Em tua vida de prazeres e de louca
Beijando bocas, como eu, mas com saudades
Dos beijos que eu roubei da tua boca."
5949,Donde esta mi vida,La Sonrisa de Julia,"Hoy vuelvo a ser
lluvia en el mar
caigo otra vez
en la inmensidad
Hoy voy a uir
a ese lugar
donde cubrirme
de tierra y paz
Dónde está mi vida
Hoy vuelvo a ser
viento en el mar
viajo sin ver
donde iré
A parar
Voy a volver a convertirme
en polvo de estrellas
voy a viajar
dentro de su luz
Dónde está mi vida
No tengo miedo a no despertar
No tengo miedo a no despertar"
5950,Teenager In Love,Dion And The Belmonts,"Each time we have a quarrel
It almost breaks my heart
'Cause I'm so afraid that we will have to part
Each night I ask the stars up above
Why must I be a teenager in love
One day I feel so happy
Next day I feel so sad
I guess I'll learn to take the good with the bad
'Cause each night I ask the stars up above
Why must I be a teenager in love
I cried a tear for nobody but you
I'll be a lonely one if you should say we're through
Well if you want to make me cry
That won't be so hard to do
If you should say goodbye
I'd still go on loving you
Each night I ask the stars up above
Why must I be a teenager in love
I cried a tear for nobody but you
I'll be a lonely one if you should say we're through
Well if you want to make me cry
That won't be so hard to do
And if you should say goodbye
I'd still go on loving you
Each night I ask the stars up above
Why must I be a teenager in love
Why must I be a teenager in love
Why must I be a teenager in love
Why must I be a teenager in love"
5954,Bom Dia Meu Amor,Campo Grande e Corumbá,"Bom dia meu amor
Que bom que acordou
Eu tava aqui olhando você dormir
Esperando você acordar
Bom dia meu amor
Que bom que acordou
Eu tava aqui te olhando descobri
O quanto é lindo te ver sonhar
Eu acordei mais cedo, peguei meu violão
Fiquei te observando e fiz essa canção
Não via a hora de poder te mostrar
Você acordou com esse sorriso lindo
E só aumentou tudo que eu tava sentindo
E te olhando agora vou me declarar
Oh! Meu Deus
Tem um anjo na minha cama que adormeceu
Dizendo que me ama, poeta apaixonado
Amor, eu sou teu fã
Oh! Meu Deus
Tem um anjo na minha cama que adormeceu
Dizendo que me ama, poeta apaixonado
Amor, eu sou teu fã
Te amo mais que ontem e menos do que amanhã
Oh! Meu Deus
Tem um anjo na minha cama que adormeceu
Dizendo que me ama, poeta apaixonado
Amor, eu sou teu fã
Oh! Meu Deus
Tem um anjo na minha cama que adormeceu
Dizendo que me ama, poeta apaixonado
Amor, eu sou teu fã
Te amo mais que ontem e menos do que amanhã"
5956,Canção da Tristeza,Agnaldo Rayol,"Que eu nunca mais escute
O som da tua voz
Que eu não te veja mais
Jamais
E que não me comova mais
O teu olhar
Que tudo teu em mim se vá
E mais além
Se eu te lembrar
Terá que ser assim
Com mágoa e dor
Que eu viva para sempre
A morte deste amor"
5959,O Milagre da Volta,Agnaldo Rayol,"Volta meu amor
E deixa novamente que eu te afague
Não vás deixar que o nosso amor se acabe
Como um domingo que chegou ao fim
Volta meu amor
A tarde está cinzenta de saudade
E toda essa tristeza é na verdade
Saudade a mais que já não cabe em mim
Volta meu amor
A minha vida nasce em teu carinho
Para morrer a soluçar baixinho
Onde começa o meu viver sem ti
Volta meu amor
E faz do meu carinho o teu caminho
Transforma como um deus a água enfim
Devolve até que eu tive que perdi"
596,Ho Hey,The Lumineers,"Ho, hey
Ho, hey
(Ho)
I've been trying to do it right (hey)
I've been living a lonely life (ho)
I've been sleepin' here instead (hey)
I've been sleepin' in my bed (ho)
Sleepin' in my bed (hey, ho)
So show me family (hey)
All the blood that I will bleed (ho)
I don't know where I belong (hey)
I don't know where I went wrong (ho)
But I can write a song (hey)
I belong with you, you belong with me
You're my sweetheart
I belong with you, you belong with me
You're my sweet (ho, hey)
(Ho, hey)
(Ho)
I don't think you're right for him (hey)
Think of what it might have been if we (ho)
Took a bus to Chinatown (hey)
I'd be standin on Canal and Bowery (ho, hey)
And she'd be standin next to me (ho, hey)
I belong with you, you belong with me
You're my sweetheart
I belong with you, you belong with me
You're my sweetheart
Love, we need it now
Let's hope for some
'Cause oh, we're bleedin' out
I belong with you, you belong with me
You're my sweetheart
I belong with you, you belong with me
You're my sweet (ho, hey)
(Ho, hey)"
5961,Sem Ninguém Por Mim,Duo Glacial,"Quem lembra o meu passado
Vê que estou mudado
Nunca fui assim
Eu vivo amargurado
Triste abandonado
Sem ninguém por mim
Sem ninguém por mim
Sem ninguém por mim
Eu vivo amargurado
Triste abandonado
Sem ninguém por mim
Eu vivo amargurado
Triste abandonado
Sem ninguém por mim
Ai, meu coração te chama
Estou caído na lama
Sem poder me levantar
Ai, perdi tudo que eu tinha
Que vida triste a minha
Só me resta chorar
Só me resta chorar
Quem lembra o meu passado
Vê que estou mudado
Nunca fui assim
Eu vivo amargurado
Triste abandonado
Sem ninguém por mim
Sem ninguém por mim
Sem ninguém por mim
Eu vivo amargurado
Triste abandonado
Sem ninguém por mim
Eu vivo amargurado
Triste abandonado
Sem ninguém por mim
Ai, meu coração te chama
Estou caído na lama
Sem poder me levantar
Ai, perdi tudo que eu tinha
Que vida triste a minha
Só me resta chorar
Só me resta chorar"
5967,Frankie,Sister Sledge,"Hey Frankie?!
I was walking down the street one day
When I looked up I saw a friend
Hey
Frankie - do you remember me?
He looked at me and then I blushed
'Cause I remembered I loved you so much
Way back then we were friends going together
But then you left me
Frankie - do you remember me? Frankie - do you remember?
You were fifteen
I was twelve
It was summer
We were so in love
I never loved anyQne this much
Look at me
I'm thrilled to your touch
Hey
Frankie - do you remember me?
Frankie - do you remember me?
Oh
How you brought me down - down
Down
All I did was runnin' around - around
You'll never know how much I loved you
Frankie - do you remember? Do you remember me? Frankie -
You walked me to the Deli
Then we sat in the booth where it all began
I looked into your big eyes
And I said to myself we coulda have twins
Hey
Frankie - do you remember me?
Oh
How you brought me down - down
Down
He looked at me and then I blushed
Frankie - do you remember me? Do you remember me
Me?
Frankie
My Frankie
My baby
Frankie - do you remember me?
Frankie - do you remember me? Frankie"
5971,De Degrau Em Degrau,Gilda Lopes,"Que mais te posso dar
Que mais queres de mim
De mim nada mais há
Já tudo é teu!
Saudades são de ti
Ciúmes também são.
E até pra eu chorar me dás razão
Ternura, amor e alma, tudo é teu
Desprezo, esperança, tudo é teu
E os meus sonhos mortos contigo estão
Ai de mim são teus também
São teus também!"
5980,Minha Crença,Tom Neves,"O amor salva
Deixa o coração pulsar
Sinta a energia do amor
Cura a ignorância, cura toda dor
Conhecimento é amor
Transformar uma nação
Ela é minha crença é a minha religião
Amor a ciência, amor a filosofia
Amor a cultura, amor a democracia
Amor a arte, amor aos animais
Amor por toda parte, manchete nos jornais
Palavras proferida com verdade e sentimento
Estanca a ferida, não se esvai com o vento"
5981,My Happiness,Elvis Presley,"Evening shadows make me blue
When each weary day is through
How I long to be with you
My happiness
Every day I reminisce
Dreaming of your tender kiss
Always thinking how I miss
My happiness
A million years it seems
Have gone by since we shared our dreams
But I'll hold you again
There'll be no blue memories then
Whether skies are grey or blue
Any place on earth will do
Just as long as I'm with you
My happiness
A million years it seems
Have gone by since we shared our dreams
But I'll hold you again
There'll be no blue memories then
Whether skies are grey or blue
Any place on earth will do
Just as long as I'm with you
My happiness"
5982,Esquina Do Pecado,Amália Rodrigues,"Por favor, deixa-me só!
Não me castigues, te peço!
Nem mesmo teu dó
Eu agora te mereço
Só maus passos soube dar
Ao fugir do teu carinho
Agora quero voltar
E já nem sei o caminho
Esquina do pecado, que chão tão pisado
Ó rua sombria!
Onde de amor me perdia
Julgando ter felicidade!
Esquina do pecado
Lembrando o passado
Eu digo e não minto
Que nem sei bem se o que sinto
É o remorso ou saudade!
Queres guiar-me até quando
Vê bem o que se dá depois
Nas ruas por onde eu ando
Não há lugar pra nós dois!
Sai depressa do meu lado!
Segue em frente, eu fico aqui!
Estou na esquina do pecado
Onde um dia me perdi!"
5984,Chantilly Lace,Big Bopper,"Hello baby, yeah, this is the Big Bopper speaking
Oh you sweet thing
Do I what
Will I what
Oh baby you know what I like
Chantilly lace and a pretty face
And a pony tail hanging down
That wiggle in the walk and giggle in the talk
Makes the world go round
There ain't nothing in the world like a big eyed girl
That makes me act so funny, make me spend my money
Make me feel real loose like a long necked goose
Like a girl, oh baby that's what I like
What's that baby
But, but, but, oh honey
But, oh baby you know what I like
Chorus
What's that honey
Pick you up at 8 and don't be late
But baby I ain't got no money honey
Oh alright baby you know what I like
Chorus"
5987,Sanctuary II,The Hunchback of Notre Dame,"The world is cruel
The world is wicked
It's I alone whom you can trust
In this whole city
I am your only friend
I who keep you, feed you
Teach you, dress you
I who looked upon you
Without fear
How can I protect you, boy
Unless you always
Stay in here
Away in here?
You are deformed
I am deformed
And you are ugly
And I am ugly
And these are crimes
For witch the world shows little pitty
You do not comprehend
You're my defender
Out there
They'll reville you as a monster
I am a monster
Out there they'll hate and scorn and jeer
Only a monster
Why invite their curses
And their consternation?
Stay in here
Be faithful to me
I'm faithfull
Grateful to me
I'm grateful
Do as I say
Obey
And stay in here"
5988,Quem É?,Paula Fernandes,"Distorções, medos e juras
Pesadelos e agruras
Desafios que a vida me impôs
Me perdendo em incertezas
Consumindo a minha mente
A plenitude que existia entre nós dois
Foi corroendo feito traça
Da madeira fez fumaça
Destruindo feito fogo no capim
Me disse adeus e nunca mais olhou pra trás
Evaporou o seu amor dentro de mim
Quem é que vai me amar naquelas noites
Devolver aquilo tudo que era meu ?
Perdi a graça
Quem é que vai trazer de volta o meu sorriso
O doce daqueles beijos que eram meus ?
E você me prometeu"
5995,Chinese Rock,Ramones,"Somebody call me on the phone
Say hey hey hey it's Andy home
You wanna take a walk, you wanna go cop
You wanna go take some Chinese Rock
I'm living on a chinese rock
All my best things are in hock
I'm living on a chinese rock
Everything is in the pawn shop
The plaster's fallin' off the wall
My girlfriend's cryin' in the shower stall
It's hot as a bitch, I should've been rich
But I'm just diggin' a Chinese Ditch
I'm living on a chinese rock
All my best things are in hock
I'm living on a chinese rock
Everything is in the pawn shop
The plaster fallin' off the wall
My girlfriend's cryin' in the shower stall
It's hot as a bitch, I should've been rich
But I'm just diggin' a Chinese Ditch
I'm living on a chinese rock
All my best things are in hock
I'm living on a chinese rock
Everything is in the pawn shop
I'm living on a chinese rock
I'm living on a chinese rock
I'm living on a chinese rock
I'm living on a chinese rock"
5996,Por Um Beijo de Amor,Francisco Egydio,"Por um beijo de amor
Te darei minha vida
Te darei minha vida
Nada mais tem valor
Toda gente verá
Que seremos felizes
Que seremos felizes
Com um beijo de amor
Eu te amo tanto
Amor que não termina
O meu destino
Quer só tu sempre tu
Por um beijo de amor
Te darei minha vida
Que alegria infinita
Ao sentir teu calor
Por um beijo de amor"
5997,Oh ! Diacho,Marchinhas de Carnaval,"Oh ! Diacho. Oh diacho,
Com tanta mulher boa,
Só a minha que eu não acho.
(bis)

Ele tem duas,
E eu sem nenhuma,
Você tem três,
Me empresta uma."
6006,Menina Moça,Martinho da Vila,"Menina moça vai passear
Vai passear iá, iá
Quer rapazinho pra acompanhar
Pra acompanhar, iá, iá
Tá passeando já quer flertar
Já quer flertar iá, iá
Quem tá flertando quer namorar
Quer namorar iá, iá
Tá namorando já quer noivar
Já quer noivar iá, iá
Moça está noiva quer se casar
Quer se casar iá, iá
Se está casada só quer brigar
Só quer brigar iá, iá
Quem tá brigando quer desquitar
Quer desquitar iá, iá
Tá desquitada quer se amigar
Quer se amigar iá, iá
Tá amigada quer separar
Quer separar iá, iá
Tá separada não quer amar
Não quer amar iá, iá
Não tá amando só quer chorar
Só quer chorar iá, iá
Só quer chorar, chorar
Mas não chorar menina
Para que chorar
Pois levanta a cabeça e vai se consola
Esta vida é comprida e você tão querida
Eu preciso do amor que você tem pra dar
Vamos cantar, cantar
La, laraia laia, la, laraia lai"
6019,O Milagre da Volta,Agnaldo Rayol,"Volta meu amor
E deixa novamente que eu te afague
Não vás deixar que o nosso amor se acabe
Como um domingo que chegou ao fim
Volta meu amor
A tarde está cinzenta de saudade
E toda essa tristeza é na verdade
Saudade a mais que já não cabe em mim
Volta meu amor
A minha vida nasce em teu carinho
Para morrer a soluçar baixinho
Onde começa o meu viver sem ti
Volta meu amor
E faz do meu carinho o teu caminho
Transforma como um deus a água enfim
Devolve até que eu tive que perdi"
6026,PILLOWTALK,ZAYN,"Climb on board
We'll go slow and high tempo
Light and dark
Hold me hard and mellow
I'm seeing the pain, seeing the pleasure
Nobody but you, 'body but me, 'body but us
Bodies together
I'd love to hold you close, tonight and always
I'd love to wake up next to you
I'd love to hold you close, tonight and always
I'd love to wake up next to you
So we'll piss off the neighbours
In the place that feels the tears
The place to lose your fears
Yeah, reckless behavior
A place that is so pure, so dirty and raw
Be in the bed all day, bed all day, bed all day
Fucking in and fighting on
It's our paradise and it's our war zone
It's our paradise and it's our war zone
Pillow talk
My enemy, my ally
Prisoners
Then we're free, it's a thin line
I'm seeing the pain, seeing the pleasure
Nobody but you, 'body but me, 'body but us
Bodies together
I'd love to hold you close, tonight and always
I'd love to wake up next to you
So we'll piss off the neighbours
In the place that feels the tears
The place to lose your fears
Yeah, reckless behavior
A place that is so pure, so dirty and raw
Be in the bed all day, bed all day, bed all day
Fucking in and fighting on
It's our paradise and it's our war zone
It's our paradise and it's our war zone
Paradise, paradise, paradise, paradise
War zone, war zone, war zone, war zone
Paradise, paradise, paradise, paradise
War zone, war zone, war zone, war zone
So we'll piss off the neighbours
In the place that feels the tears
The place to lose your fears
Yeah, reckless behavior
A place that is so pure, so dirty and raw
Be in the bed all day, bed all day, bed all day
Fucking in and fighting on
It's our paradise and it's our war zone
It's our paradise and it's our war zone"
6027,Leva Tudo Contigo,Rosemary,"Leva tudo contigo
e saia de mim...
Sinto que o nosso romance
já chegou ao fim.
Antes sentir só tristeza a me torturar
de que sofrer tanto ao lado de alguém
que não sabe amar...
(De que sofrer tanto ao lado de alguém
que não sabe amar)
Vou sorrir,
se meus olhos chorarem por ti
Disfarçando a dor
que então irei sentir.
Se voltares, amor não terás...
Prefiro tristeza, prefiro saudade
pertinho assim...
Não quero é sofrer juntinho de alguém
que zomba de mim."
6028,Televisão,Titãs,"A televisão me deixou burro
Muito burro demais (ô, ô, ô)
Agora todas coisas que eu penso
Me parecem iguais (ô, ô, ô)
O sorvete me deixou gripado
Pelo resto da vida
E agora, toda noite quando deito
É boa noite, querida
Ô Cride, fala pra mãe
Que eu nunca li num livro
Que o espirro fosse um vírus sem cura
Vê se me entende pelo menos uma vez, criatura
Ô Cride, fala pra mãe
A mãe diz pra eu fazer alguma coisa
Mas eu não faço nada (ô, ô, ô)
A luz do Sol me incomoda
Então deixa a cortina fechada (ô, ô, ô)
É que a televisão me deixou burro
Muito burro demais
E agora eu vivo dentro dessa jaula
Junto dos animais
Ô Cride, fala pra mãe
Que tudo que a antena captar meu coração captura
Vê se me entende pelo menos uma vez, criatura
Ô Cride, fala pra mãe
A mãe diz pra eu fazer alguma coisa
Mas eu não faço nada (ô, ô, ô)
A luz do Sol me incomoda
Então deixa a cortina fechada (ô, ô, ô)
É que a televisão me deixou burro
Muito burro demais
E agora eu vivo dentro dessa jaula
Junto dos animais
E eu digo: Ô Cride, fala pra mãe
Que tudo que a antena captar meu coração captura
Vê se me entende pelo menos uma vez, criatura
Ô Cride, fala pra mãe"
603,Hips Don't Lie (feat. Wyclef Jean),Shakira,"Ladies up in here tonight
No fighting
(We got the refugees up in here) no fighting
No fighting
Shakira, Shakira
I never really knew that she could dance like this (hey)
She make a man wanna speak Spanish
¿Cómo se llama (¡sí!), bonita (¡sí!)?
Mi casa (Shakira, Shakira), su casa
Oh, baby, when you talk like that
You make a woman go mad
So be wise (¡sí!) and keep on (¡sí!)
Reading the signs of my body (uno, dos, tres, cuatro)
I'm on tonight
You know my hips don't lie (no fighting, no fighting)
And I'm starting to feel it's right
All the attraction, the tension
Don't you see, baby? This is perfection
Hey, girl, I can see your body moving
And it's driving me crazy
And I didn't have the slightest idea
Until I saw you dancing
That when you walk up on the dance floor nobody cannot ignore
The way you move your body, girl (just smooth)
And everything's so unexpected, the way you right and left it
So you can keep on shaking it (let's go)
I never really knew that she could dance like this (hey)
She make a man wanna speak Spanish
¿Cómo se llama (¡sí!), bonita (¡sí!)?
Mi casa (Shakira, Shakira), su casa
Oh, baby, when you talk like that
You make a woman go mad
So be wise (¡sí!) and keep on (¡sí!)
Reading the signs of my body (no fighting, no fighting)
I'm on tonight
You know my hips don't lie (no fighting, no fighting)
And I'm starting to feel you, boy
Come on, let's go, real slow
Don't you see, baby? Así es perfecto
They know I'm on tonight (yeah)
My hips don't lie
And I'm starting to feel it's right
All the attraction, the tension
Don't you see baby? This is perfection (Shakira, Shakira)
Oh, boy, I can see your body moving
Half animal, half man
I don't, don't really know what I'm doing
But you seem to have a plan
My will and self-restraint
Have come to fail now, fail now
See, I'm doing what I can, but I can't, so, you know
That's a bit too hard to explain (uno, dos, tres, cuatro)
Baila en la calle de noche
Baila en la calle de día (let's go!)
Baila en la calle de noche
Baila en la calle de día (let's go!)
I never really knew that she could dance like this (hey)
She make a man wanna speak Spanish
¿Cómo se llama (¡sí!), bonita (¡sí!)?
Mi casa (Shakira, Shakira), su casa
Oh, baby, when you talk like that
You know you got me hypnotized
So be wise (¡sí!) and keep on (¡sí!)
Reading the signs of my body
Señorita, feel the conga
Let me see you move like you come from Colombia
Oh, yeah, ladies, sí
Mira, en Barranquilla se baila así, say it
En Barranquilla se baila así (yeah)
Hey (trr)
Yeah, she's so sexy, every man's fantasy
A refugee like me back with the Fugees
From a third world country
I go back like when 'Pac carried crates for Humpty Humpty
We leave the whole club jazzy
Why the CIA wanna watch us?
It's the Colombians and Haitians
I ain't guilty, it's a musical transaction
Bo-bop-so-bop, no more do we snatch ropes
Refugees run the seas, 'cause we own our own boats, boats (no fighting)
I'm on tonight
My hips don't lie
And I'm starting to feel you, boy
Come on, let's go, real slow
Baby, like this is perfecto (no fighting, no fighting)
Oh, you know I'm on tonight
My hips don't lie
And I'm starting to feel it's right
The attraction, the tension
Baby, like this is perfection
No fighting
No fighting"
6032,Tu És O Meu Castigo,Agnaldo Rayol,"Tu vives nos meus olhos
Tu vives nos meus sonhos
Tu moras em minh'alma
Em todo o meu viver
Se acaso estás distante
Eu sofro e perco a calma
Embora compreendendo
Que devo te esquecer
Eu não posso te amar
Esquecer-te também não
Assim passo os meus dias
Numa desesperação
Tu és o meu castigo
Mas sem o teu amor
Não posso resistir
Não sei viver
Morro de dor"
6033,Oração do Amor,Arianne (Gospel),"Deus, dobrei os meus joelhos pra falar de amor
Pra Te agradecer pelo que fez por mim
Há tanto tempo Te pedi uma pessoa
Alguém que me amasse, cuidasse de mim
E olha a bênção que o Senhor me preparou
Algo muito além do que eu Te pedi
Eu sei que o Senhor tem sempre o melhor
Quando oramos e pedimos esperando em Ti
De olhos fechados, me lembro do dia
Que meu coração se encheu de alegria
Quando me deparei com o escolhido
Meu grande amor
Não foi por acaso, foi o Teu cuidado
Obrigado, Senhor
Hoje é real aquele sonho meu
Hoje sou feliz e Te agradeço, Deus
Por ter encontrado alguém que me faz bem
E pelo Teu cuidado que nos mantêm
Valeu a pena cada oração que fiz
No Teu amor divino, sou eterno aprendiz
Agora finalizo a minha oração
Mais uma vez obrigado por cuidar do meu coração
Deus, dobrei os meus joelhos pra falar de amor
Pra Te agradecer pelo que fez por mim
Há tanto tempo Te pedi uma pessoa
Alguém que me amasse, cuidasse de mim
E olha a bênção que o Senhor me preparou
Algo muito além do que eu Te pedi
Eu sei que o Senhor tem sempre o melhor
Quando oramos e pedimos esperando em Ti
De olhos fechados, me lembro do dia
Que meu coração se encheu de alegria
Quando me deparei com o escolhido
Meu grande amor
Não foi por acaso, foi o Teu cuidado
Obrigado, Senhor
Hoje é real aquele sonho meu
Hoje sou feliz e Te agradeço, Deus
Por ter encontrado alguém que me faz bem
E pelo Teu cuidado que nos mantêm
Valeu a pena cada oração que fiz
No Teu amor divino, sou eterno aprendiz
Agora finalizo a minha oração
Mais uma vez obrigado por cuidar do meu coração
Hoje é real aquele sonho meu
Hoje sou feliz e Te agradeço, Deus
Por ter encontrado alguém que me faz bem
E pelo Teu cuidado que nos mantêm
Valeu a pena cada oração que fiz
No Teu amor divino, sou eterno aprendiz
Agora finalizo a minha oração
Mais uma vez obrigado por cuidar do meu coração"
